#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           4252.117278113148     All      2.118622233027262          0.8941567803885775         0.5134121419895542         -0.3759374557609497       
Zeropoint     AB|MEGACAMPSF|z           4908.945546033335     All      0.7545123484662233         0.1339679521057846         -0.25422821776158366       -0.21347676292956863      
Zeropoint     AB|MEGACAMPSF|r           3485.0184892632114    All      -1.8708664840837261        -0.028368638278308822      -0.25738320605973913       0.5886763343893268        
Check         All|All|All               All                   All      1.002268097409759          0.9997560942160533         0.0018007181682314077      -0.0007378843011915937    
Lambda        AB|MEGACAMPSF|i           4252.117278113148     All      -0.00013205745887172687    -8.101657197348406e-05     -0.0017239016790674716     -6.030411828469084e-05    
Lambda        AB|MEGACAMPSF|z           4908.945546033335     All      -6.520868093975245e-05     -1.7075037747302905e-05    -0.00017306967308521236    7.95540650807018e-06      
Lambda        AB|MEGACAMPSF|r           3485.0184892632114    All      -0.002266725746772437      -6.30902323104034e-05      -0.0010014369839114062     0.000673107051357059      
MWEBV         All|All|All               All                   All      -0.40741281808586693       -1.8153594736171286        -0.04358356350325994       -0.46055948004273883      
Redshift      All|All|All               All                   All      3.436730221770371          0.1934217649745662         -2.052303099337417         -1.1480371274934953       
