#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58494.10062  16.59  0.088
58494.10249  16.574  0.088
58495.36263  15.968  0.092
58495.36449  15.973  0.09
58496.67366  15.447  0.079
58496.67552  15.422  0.086
58497.10044  15.258  0.071
58497.10229  15.272  0.071
58498.3637  14.751  0.101
58498.36557  14.811  0.089
58499.65091  14.44  0.083
58499.65279  14.449  0.084
58500.362  14.237  0.099
58500.36385  14.252  0.094
58501.04017  14.101  0.073
58501.04202  14.095  0.072
58501.09906  14.132  0.071
58501.10023  14.119  0.071
58510.32687  13.666  0.094
58510.32787  13.644  0.09
58518.3255  14.087  0.085
58518.32619  14.148  0.084
58521.34469  14.451  0.089
58521.34522  14.385  0.091
58526.32321  14.569  0.088
58526.32374  14.576  0.084
58529.20229  14.514  0.098
58529.20282  14.429  0.1
58538.25514  14.284  0.093
58538.25567  14.287  0.101
58540.32691  14.375  0.086
58540.32744  14.38  0.091
58544.21611  14.525  0.097
58544.21664  14.558  0.093
58548.20591  14.846  0.082
58548.20645  14.873  0.077
58566.1167  15.649  0.086
58566.11735  15.636  0.093
58570.36808  15.753  0.11
58570.36873  15.778  0.106
58583.33242  16.285  0.09
58590.31633  16.571  0.089
58590.31767  16.506  0.086
58601.27725  16.856  0.08
58601.27859  16.845  0.08
58636.97345  17.924  0.095
58636.97515  17.81  0.092
