#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
58494.09675  16.594  0.027
58494.09861  16.582  0.029
58495.35879  16.017  0.025
58495.36065  15.991  0.026
58496.66978  15.488  0.027
58496.67164  15.463  0.025
58497.09659  15.243  0.034
58497.09844  15.244  0.037
58498.35985  14.876  0.027
58498.3617  14.862  0.026
58499.64702  14.475  0.031
58499.6489  14.492  0.027
58500.35815  14.312  0.027
58500.36  14.294  0.026
58501.03633  14.092  0.036
58501.03818  14.065  0.045
58501.09657  14.094  0.036
58501.09774  14.068  0.039
58504.38363  13.619  0.024
58510.32474  13.41  0.032
58510.32574  13.432  0.026
58518.32397  13.632  0.025
58518.32466  13.643  0.025
58521.34347  13.892  0.027
58521.344  13.821  0.021
58526.32199  14.136  0.029
58526.32252  14.128  0.025
58529.20109  14.217  0.028
58529.20162  14.215  0.034
58538.25393  14.433  0.025
58538.25446  14.404  0.027
58540.32569  14.527  0.024
58540.32623  14.525  0.025
58544.2149  14.78  0.029
58544.21543  14.782  0.027
58548.2047  15.002  0.034
58548.20523  14.998  0.032
58566.11526  15.75  0.028
58566.11589  15.75  0.028
58570.36662  15.89  0.026
58570.36727  15.9  0.027
58583.32955  16.273  0.028
58583.33089  16.299  0.027
58590.31347  16.491  0.039
58590.31482  16.556  0.035
58601.2744  16.899  0.045
58601.27574  16.825  0.039
58617.17146  17.309  0.043
58636.96991  17.935  0.029
58636.9716  17.95  0.031
