#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58134.09957  16.729  0.029
58134.10146  16.72  0.029
58134.89242  16.178  0.029
58134.89432  16.223  0.029
58135.13429  16.055  0.028
58135.13618  16.064  0.028
58135.33309  15.904  0.029
58135.33498  15.92  0.029
58136.98428  15.057  0.028
58136.98617  15.056  0.027
58138.09181  14.591  0.027
58138.0937  14.591  0.027
58138.28365  14.49  0.028
58138.28559  14.484  0.028
58139.15643  14.232  0.028
58139.15832  14.222  0.028
58139.25707  14.193  0.027
58139.25896  14.189  0.028
58139.92563  14.066  0.026
58139.92751  14.081  0.026
58140.10245  13.968  0.028
58140.10434  13.968  0.028
58140.23036  13.949  0.028
58140.23155  13.95  0.028
58140.83036  13.836  0.028
58140.83156  13.83  0.028
58141.16354  13.765  0.028
58141.16473  13.768  0.028
58141.2851  13.756  0.028
58141.2863  13.764  0.028
58142.14271  13.633  0.028
58142.1439  13.627  0.028
58143.12882  13.554  0.028
58143.13001  13.539  0.028
58143.66707  13.487  0.028
58143.66828  13.476  0.027
58143.81985  13.474  0.027
58143.82104  13.496  0.027
58146.80601  13.429  0.029
58146.80685  13.425  0.028
58147.86542  13.439  0.028
58147.86627  13.43  0.027
58150.83622  13.555  0.024
58150.83706  13.534  0.027
58151.82402  13.59  0.027
58151.82486  13.589  0.027
58152.92102  13.613  0.028
58152.92186  13.634  0.028
58153.78927  13.648  0.028
58153.79012  13.685  0.027
58156.66426  13.805  0.027
58156.66512  13.788  0.028
58160.0454  14.08  0.028
58160.04625  14.085  0.028
58163.26409  14.334  0.028
58163.26494  14.344  0.028
58166.08085  14.394  0.028
58166.08169  14.403  0.031
58169.08486  14.368  0.028
58169.08571  14.365  0.028
58174.85884  14.208  0.027
58174.85969  14.226  0.026
58178.02517  14.233  0.027
58178.02602  14.241  0.027
58189.09245  14.63  0.028
58189.0933  14.631  0.028
58192.11223  14.859  0.027
58192.11308  14.826  0.027
58196.53567  15.028  0.029
58196.53653  15.033  0.029
58203.16422  15.396  0.032
58203.16507  15.35  0.032
58207.53077  15.487  0.031
58207.53163  15.513  0.03
58211.45958  15.647  0.032
58211.46043  15.618  0.031
58215.12609  15.811  0.03
58215.12693  15.789  0.03
58223.02186  16.075  0.03
58223.02271  16.135  0.03
58227.07054  16.235  0.03
58227.07139  16.209  0.03
58228.09074  16.244  0.031
58228.09194  16.23  0.031
58237.41697  16.58  0.039
58237.41816  16.552  0.037
58254.99688  17.089  0.035
58254.99807  17.049  0.035
58264.73981  17.391  0.05
58264.74101  17.398  0.049
58286.97149  17.965  0.049
58286.9727  18.016  0.052
