#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
58142.37  13.409  0.006
58145.34  13.111  0.011
58146.34  13.045  0.007
58147.31  13.005  0.078
58152.29  12.964  0.021
58153.31  12.95  0.04
58154.42  12.948  0.006
58156.34  13.021  0.007
58157.27  13.108  0.031
58158.29  13.114  0.027
58159.25  13.166  0.022
58160.37  13.227  0.012
58162.3  13.346  0.029
58163.25  13.416  0.011
58164.32  13.492  0.012
58165.26  13.562  0.056
58166.25  13.599  0.008
58167.23  13.7  0.054
58171.32  13.872  0.05
58175.25  14.042  0.015
58177.26  14.187  0.033
58182.24  14.412  0.013
58183.26  14.451  0.022
58184.23  14.515  0.018
58185.21  14.548  0.016
58186.29  14.67  0.099
58188.24  14.746  0.026
58189.22  14.828  0.289
58196.28  15.062  0.023
58204.21  15.309  0.026
58205.21  15.323  0.036
58206.2  15.323  0.051
58207.22  15.376  0.025
58208.22  15.419  0.053
58209.15  15.442  0.028
58210.14  15.504  0.05
58211.17  15.476  0.021
58212.19  15.532  0.038
58217.16  15.649  0.023
58219.23  15.656  0.15
58222.19  15.769  0.03
58223.19  15.826  0.076
58226.23  15.811  0.396
58227.22  15.875  0.06
58228.22  15.944  0.049
58229.21  15.95  0.04
58230.21  15.977  0.22
58231.2  16.041  0.098
58232.19  15.995  0.054
58233.2  15.973  0.654
58234.2  16.048  0.055
58235.2  16.114  0.127
58236.2  16.098  0.052
58239.2  16.166  0.063
58240.2  16.194  0.062
58241.21  16.23  0.063
58242.21  16.276  0.066
58245.2  16.313  0.09
58246.23  16.304  0.067
58247.22  16.289  0.087
58252.2  16.481  0.068
58253.2  16.506  0.074
