#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
58134.08986  16.543  0.022
58134.09266  16.53  0.022
58134.88271  15.943  0.022
58134.88553  15.936  0.022
58135.12458  15.824  0.022
58135.1274  15.828  0.022
58135.32332  15.67  0.022
58135.32613  15.668  0.022
58136.97457  14.746  0.022
58136.97738  14.756  0.022
58138.08204  14.365  0.022
58138.08488  14.356  0.022
58138.27393  14.202  0.022
58138.27676  14.215  0.022
58139.14674  13.906  0.022
58139.14955  13.901  0.022
58139.24736  13.872  0.022
58139.25017  13.869  0.022
58139.91593  13.714  0.023
58140.0927  13.662  0.022
58140.09551  13.66  0.022
58140.22458  13.629  0.022
58140.22612  13.642  0.022
58140.82458  13.504  0.022
58140.82612  13.502  0.022
58141.15778  13.439  0.022
58141.15933  13.434  0.022
58141.27931  13.505  0.022
58141.28084  13.496  0.022
58142.13693  13.345  0.022
58142.13847  13.361  0.022
58142.86264  13.162  0.022
58143.12303  13.233  0.022
58143.12458  13.217  0.022
58143.66131  13.095  0.022
58143.66285  13.107  0.022
58143.81404  13.079  0.022
58143.81558  13.069  0.022
58146.80162  12.848  0.022
58146.80281  12.859  0.022
58147.86105  12.806  0.022
58147.86224  12.816  0.022
58148.29275  12.809  0.022
58148.29395  12.811  0.022
58149.12549  12.995  0.031
58150.83181  12.797  0.022
58150.833  12.795  0.022
58151.81962  12.813  0.022
58151.82081  12.814  0.022
58153.78488  12.88  0.022
58153.78608  12.866  0.022
58156.65987  13.015  0.022
58156.66107  13.013  0.022
58160.04103  13.157  0.022
58160.04221  13.166  0.022
58163.2597  13.377  0.022
58163.26089  13.382  0.022
58169.08046  13.868  0.022
58169.08165  13.868  0.022
58174.85444  14.368  0.022
58174.85564  14.352  0.022
58178.0208  14.673  0.024
58178.02199  14.691  0.023
58181.19161  14.898  0.027
58181.19279  14.89  0.028
58189.08807  15.265  0.022
58189.08927  15.268  0.022
58193.18767  15.425  0.023
58193.18887  15.422  0.023
58196.53129  15.496  0.023
58196.53249  15.501  0.023
58203.15983  15.636  0.026
58203.16103  15.603  0.025
58207.52639  15.731  0.024
58207.52758  15.728  0.024
58211.45516  15.778  0.024
58211.45639  15.794  0.025
58215.12171  15.845  0.023
58215.12291  15.848  0.023
58223.01748  15.98  0.023
58223.01867  15.987  0.023
58227.06617  16.055  0.023
58227.06736  16.062  0.023
58228.08496  16.078  0.023
58228.08651  16.069  0.023
58237.41117  16.232  0.026
58237.41271  16.24  0.027
58247.41713  16.401  0.023
58254.99111  16.504  0.023
58254.99265  16.523  0.023
58264.73403  16.674  0.026
58264.73557  16.669  0.026
58286.96572  17.034  0.025
58286.96727  17.015  0.025
58363.39903  18.038  0.032
58363.40301  18.182  0.033
58380.77081  18.546  0.038
58380.77479  18.585  0.037
58397.09427  18.686  0.031
58397.09825  18.657  0.03
58421.73179  19.092  0.039
58421.73576  19.105  0.039
58423.31246  19.028  0.036
58423.31641  19.022  0.033
58438.34058  19.291  0.036
58438.34455  20.071  0.054
58441.69046  19.339  0.04
58441.69443  19.265  0.034
58457.25507  19.63  0.03
58457.25903  19.628  0.032
58461.13236  19.648  0.031
58461.13633  19.658  0.031
58462.92402  19.623  0.027
58462.92797  19.59  0.027
58481.60208  19.954  0.029
58481.60605  19.957  0.031
