#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54740.39  14.467  0.003
54747.36  14.873  0.004
54749.37  14.98  0.004
54751.38  15.075  0.007
54755.37  15.272  0.004
54760.34  15.498  0.004
54765.37  15.813  0.004
54766.38  15.893  0.006
54768.35  16.008  0.006
54770.33  16.096  0.004
54772.35  16.18  0.005
54777.35  16.335  0.005
54783.34  16.546  0.018
54786.37  16.581  0.006
54792.31  16.728  0.005
54793.32  16.749  0.007
54795.31  16.799  0.007
54801.35  16.953  0.008
54802.26  16.975  0.007
54809.33  17.137  0.009
54814.32  17.258  0.009
54817.3  17.304  0.01
54824.36  17.466  0.012
54827.31  17.537  0.009
