Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53663.73731282465 0.4884457582402455
Redshift 0.3108 0 F
Color -0.11565473837605855 0.0342523060373432
X0 3.878654413622836e-05 1.7111495324179982e-06
X1 0.16361376754716023 0.5529094288102919
RestFrameMag_0_UX 21.14164018925956 0.0
RestFrameMag_0_B 21.670887852893483 0.04789952393221451
RestFrameMag_0_V 21.764067662219745 0.0
RestFrameMag_0_R 21.8403199420408 0.0
CovDayMaxDayMax 0.23857925874288835 -1
CovDayMaxRestFrameMag_0_B 0.010311475383251943 -1
CovDayMaxX1 0.03551231415463742 -1
CovDayMaxColor 0.0035123755566930084 -1
CovRestFrameMag_0_BDayMax 0.010311475383251948 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.002294364392932791 -1
CovRestFrameMag_0_BX1 0.019462826213729304 -1
CovRestFrameMag_0_BColor 0.000810836166306486 -1
CovX1DayMax 0.03551231415463738 -1
CovX1RestFrameMag_0_B 0.019462826213729304 -1
CovX1X1 0.3057088364673232 -1
CovX1Color 0.007186244006415694 -1
CovColorDayMax 0.003512375556693012 -1
CovColorRestFrameMag_0_B 0.0008108361663064864 -1
CovColorX1 0.0071862440064156975 -1
CovColorColor 0.0011732204688758177 -1

dmu_estimate 0.115754286010579
FirstPhase  -14.922296936714927
LastPhase  31.573536905212958
LatestNegPhase  -5.779384211660349
EarliestPosPhase  0.3418142930650256
NightsNegPhase  4
NightsPosPhase  23

salt3source   1
salt2_version   salt3-f22
