#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4472.629508336821     All      1.088970440041385          0.3514350426989665         1.0790000280796685        -0.19208872752296546       
Zeropoint     AB|MEGACAMPSF|i           3883.3016199836925    All      1.0730094961448673         0.7864885944915301         -1.2696757365700195       -0.14998908063955374       
Zeropoint     AB|MEGACAMPSF|r           3171.47348769498      All      -1.1650677640290046        -0.13943461150915937       0.189144267241248         0.34252310004296294        
Check         All|All|All               All                   All      0.9969121721572479         0.9984890256813372         -0.0015314412491029827    0.00044529188044373225     
Lambda        AB|MEGACAMPSF|z           4472.629508336821     All      -0.00010936512674542703    -3.8651958739332214e-05    -0.0002491118369134878    1.1916888061546256e-05     
Lambda        AB|MEGACAMPSF|i           3883.3016199836925    All      0.0006855328507903432      0.0005514525144611425      -0.0021827256364270395    -0.00014107939691195606    
Lambda        AB|MEGACAMPSF|r           3171.47348769498      All      -0.0014990719715629835     -0.00016900316531775914    0.00043034713222622577    0.00045245158415642265     
MWEBV         All|All|All               All                   All      -0.6366660418034579        -1.6049203858949923        0.12104678238414879       -0.3099905325423147        
Redshift      All|All|All               All                   All      5.847315926447958          1.5539594934123713         1.324084955001803         -1.3393996072313812        
