#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
57936.42918  16.748  0.024
57936.43176  16.742  0.023
57938.17405  16.469  0.024
57938.17661  16.482  0.023
57938.8181  16.429  0.024
57938.82068  16.432  0.023
57940.80075  16.254  0.024
57940.80334  16.262  0.024
57941.78735  16.148  0.027
57941.78994  16.175  0.027
57942.78485  16.152  0.025
57942.78743  16.144  0.025
57943.3927  16.135  0.025
57943.39529  16.124  0.025
57944.43141  16.092  0.023
57944.43399  16.098  0.024
57945.77643  16.05  0.026
57945.77902  16.045  0.025
57946.822  16.021  0.025
57946.82461  16.041  0.026
57948.15623  16.011  0.024
57948.15881  15.999  0.023
57949.8216  16.07  0.025
57949.8242  16.054  0.026
57954.41807  16.29  0.041
57954.42065  16.276  0.036
57958.14116  16.57  0.024
57958.14374  16.562  0.024
57963.40474  17.163  0.049
57963.40733  17.064  0.036
57967.76517  17.516  0.028
57967.768  17.561  0.028
57971.78742  17.773  0.04
57971.79023  17.812  0.042
57972.0956  17.855  0.045
57974.09832  18.046  0.04
57987.69797  18.757  0.026
57987.70194  18.743  0.026
57993.12858  18.896  0.03
57993.13255  18.846  0.029
57999.35828  18.949  0.041
58011.74692  19.148  0.037
58011.7509  19.199  0.039
58025.0033  19.366  0.034
58025.00727  19.437  0.033
58043.16751  19.683  0.03
58043.17149  19.664  0.03
58048.58517  19.717  0.049
58048.58914  19.81  0.05
58055.12836  19.788  0.05
58095.15057  20.405  0.05
58095.15569  20.468  0.052
58108.11902  20.679  0.042
58108.12414  20.741  0.043
