#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
54525.45  17.148  0.024
54528.42  16.708  0.05
54530.41  16.542  0.022
54532.45  16.363  0.017
54534.41  16.369  0.023
54541.47  16.653  0.039
54543.42  16.776  0.023
54550.37  17.572  0.034
54553.38  17.775  0.119
54556.42  18.065  0.039
54559.4  18.422  0.047
54566.41  18.803  0.096
54569.33  19.089  0.198
54572.39  19.198  0.146
54578.37  19.437  0.299
54584.34  19.567  0.141
54587.33  19.731  0.15
54591.3  19.883  0.165
54595.27  19.94  0.152
