#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA4_KC_r'_1
@MAGSYS  Linear_AB11_off
54526.45751  16.934  0.0341
54529.35093  16.6095  0.023
54532.37618  16.5445  0.0425
54533.38913  16.413  0.0253
54534.45072  16.397  0.0172
54535.33733  16.381  0.0228
54537.21694  16.3965  0.0202
54538.36418  16.4115  0.0298
54540.35918  16.4705  0.0259
54543.43409  16.632  0.026
54557.40325  17.1465  0.0584
54558.31928  17.2255  0.0463
54565.35718  17.486  0.0371
54568.30502  17.707  0.0424
54570.28108  17.772  0.0323
54578.29622  18.186  0.0741
54582.16873  18.233  0.0677
54584.27855  18.418  0.0652
54585.31267  18.425  0.0592
54587.12609  18.454  0.0536
54594.1944  18.695  0.0598
54597.33554  18.78  0.0658
54603.28162  19.03  0.0777
54615.26002  19.359  0.0802
54617.2439  19.506  0.2175
54621.26525  19.6095  0.2142
54624.19794  19.735  0.1694
54634.19382  20.472  0.2812
