#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
54525.45  17.019  0.044
54528.42  16.62  0.045
54530.41  16.526  0.036
54532.45  16.351  0.041
54534.41  16.343  0.057
54541.47  16.451  0.053
54543.42  16.592  0.041
54550.37  17.059  0.04
54556.42  17.116  0.059
54559.4  17.127  0.115
54566.41  17.492  0.055
54569.33  17.674  0.07
54572.39  17.718  0.091
54578.37  18.019  0.094
54584.34  18.296  0.07
54587.33  18.436  0.099
54591.3  18.468  0.08
54595.27  18.616  0.062
54599.28  18.77  0.117
