#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
56972.58  14.762  0.152
56987.57  15.419  0.028
56988.59  15.249  0.161
56999.58  15.599  0.064
57000.53  15.654  0.166
57027.53  16.28  0.064
57036.59  16.389  0.036
57040.6  16.419  0.067
57044.55  16.53  0.044
57048.53  16.559  0.04
57052.5  16.693  0.036
57056.48  16.739  0.08
57063.56  16.813  0.063
57067.49  16.86  0.052
57071.46  16.9  0.046
57075.55  17.049  0.2
57079.46  17.035  0.062
57083.41  17.067  0.05
57091.47  17.157  0.261
57095.46  17.282  0.081
57099.39  17.279  0.058
57103.41  17.563  0.507
57107.42  17.351  0.078
57111.37  17.469  0.097
57130.38  17.537  0.238
57134.33  17.621  0.115
57138.36  17.737  0.179
57147.32  17.587  0.165
57151.23  17.799  0.106
57163.2  17.821  0.207
57167.19  18.018  0.124
57173.19  18.014  0.144
57177.26  17.935  0.25
57181.21  18.224  0.195
57185.2  18.192  0.172
57189.21  18.233  0.341
57193.21  18.105  0.263
57204.2  18.156  0.307
