#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
56573.99073  17.813  0.031
56573.61577  17.613  0.029
56573.57831  17.674  0.035
56573.68215  17.744  0.037
56573.69989  17.794  0.036
56573.70111  17.805  0.033
56573.68094  17.74  0.038
56573.72775  17.926  0.039
56573.72897  17.833  0.034
56574.05147  17.787  0.032
56573.92193  17.679  0.032
56574.05025  17.816  0.034
56574.03143  17.744  0.031
56573.90296  18.729  0.248
56573.79337  17.795  0.033
56574.25561  17.397  0.035
56574.2544  17.262  0.028
56573.94146  17.846  0.029
56573.83378  17.857  0.027
56573.83097  17.747  0.034
56573.9723  17.81  0.035
56573.97351  17.845  0.033
56573.94025  17.851  0.031
56573.83498  17.855  0.034
56574.4771  17.364  0.03
56574.5244  17.262  0.027
56574.52561  17.28  0.031
56574.42261  17.381  0.032
56574.47832  17.32  0.028
56574.42139  17.412  0.03
56578.1086  17.811  0.024
56578.85602  17.848  0.044
56578.85723  17.942  0.046
56579.50927  17.88  0.032
56579.50806  17.873  0.034
56580.53697  17.723  0.041
56580.55779  18.023  0.069
56580.55658  17.965  0.048
56581.5707  17.876  0.057
56581.57191  17.642  0.049
56583.89232  17.866  0.083
56583.87241  17.949  0.113
56583.89353  17.798  0.076
56585.07575  18.011  0.044
56585.07454  17.891  0.044
56587.8114  18.039  0.042
56587.81019  17.985  0.042
56587.7888  17.987  0.032
56587.78759  18.112  0.033
56592.15185  18.348  0.033
56592.15023  18.388  0.037
56593.06126  18.297  0.029
56594.88418  18.508  0.067
56599.47369  18.762  0.045
56599.47525  18.773  0.039
56600.14109  18.797  0.046
56600.11668  18.717  0.043
56600.11506  18.682  0.04
56601.85704  18.698  0.047
56603.8471  18.997  0.058
56603.84902  18.658  0.052
56612.54057  20.405  0.368
56616.77646  19.652  0.089
56624.84043  19.85  0.103
56624.8035  20.191  0.159
56624.80102  19.969  0.134
