#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54806.29  16.337  0.007
54808.31  15.732  0.005
54809.3  15.491  0.008
54810.3  15.334  0.006
54813.29  15.001  0.006
54817.27  14.865  0.007
54818.27  14.859  0.008
54827.26  15.266  0.004
54830.24  15.46  0.008
54831.27  15.546  0.005
54834.33  15.726  0.007
54837.31  15.907  0.005
54838.3  15.969  0.008
54839.26  16.062  0.007
54840.24  16.144  0.008
54841.24  16.23  0.009
54842.36  16.328  0.009
54844.29  16.485  0.009
54856.26  17.08  0.011
54867.21  17.336  0.011
54870.23  17.494  0.011
54874.14  17.61  0.011
54878.15  17.692  0.012
54884.18  17.814  0.013
