#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
54806.29  17.004  0.015
54809.3  15.77  0.01
54810.3  15.576  0.011
54813.29  15.304  0.014
54817.27  15.309  0.013
54818.27  15.381  0.012
54827.26  16.327  0.011
54830.24  16.779  0.013
54831.27  16.967  0.012
54837.31  17.834  0.016
54838.3  17.975  0.017
54839.26  18.131  0.018
54840.24  18.186  0.024
54841.24  18.31  0.032
54842.36  18.405  0.051
54844.29  18.458  0.035
54856.26  18.997  0.027
54867.21  19.27  0.035
54874.14  19.364  0.066
54878.15  19.461  0.033
54884.18  19.606  0.033
