#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54806.29  16.329  0.008
54808.31  15.656  0.004
54809.3  15.402  0.005
54810.3  15.219  0.007
54813.29  14.896  0.006
54817.27  14.798  0.008
54818.27  14.792  0.007
54827.26  15.305  0.006
54830.24  15.574  0.008
54831.27  15.704  0.007
54834.33  16.03  0.007
54837.31  16.342  0.004
54838.3  16.448  0.009
54839.26  16.568  0.007
54840.24  16.704  0.008
54841.24  16.789  0.009
54842.36  16.898  0.01
54844.29  17.066  0.01
54856.26  17.579  0.011
54867.21  17.778  0.009
54870.23  17.918  0.015
54874.14  17.957  0.012
54878.15  18.005  0.012
54884.18  18.099  0.016
