#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
54608.31  16.167  0.032
54613.32  15.982  0.025
54615.26  16.049  0.027
54617.24  16.179  0.021
54619.24  16.35  0.016
54621.27  16.515  0.035
54623.22  16.697  0.025
54625.2  16.992  0.031
54627.2  17.269  0.032
54629.23  17.497  0.071
54632.23  17.971  0.091
54634.25  18.054  0.081
54636.21  18.316  0.081
54638.26  18.554  0.107
54643.22  18.824  0.156
54646.22  18.857  0.08
54649.22  18.93  0.105
54653.22  19.241  0.097
