#Format:        
#Parameter MagSys|Instrument|Band RestLamb Phase dmu/dP dmB/dP ds/dP dc/dP
Zeropoint AB|PS|PS_g 4501.779970039339 All -0.4307413687657222 1.1690896228460677 2.9697734838949033 0.6536449377541993
Zeropoint AB|PS|PS_i 6924.470609131298 All 1.1645836761272972 0.7983092729743912 6.567479894978597 0.17376884119190944
Zeropoint AB|PS|PS_r 5716.954954489499 All 0.21724029942529693 0.30771966010535046 0.6048509705725444 0.05646382529266844
Zeropoint AB|PS|PS_z 7957.906347981734 All 0.23314378510758987 0.39266702500479767 2.475447984053601 0.16242984160017954
Check All|All|All All All 1.184226391894461 2.667785580930607 12.617552333499644 1.0463074458389567
