#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
53295.03  16.173  0.007
53298.18  15.776  0.006
53299.02  15.731  0.009
53300.05  15.697  0.009
53301.04  15.702  0.006
53302.05  15.717  0.006
53303.05  15.752  0.009
53304.07  15.769  0.012
53305.05  15.781  0.01
53307.08  15.867  0.006
53308.06  15.884  0.007
53309.05  15.921  0.008
53310.05  15.972  0.007
53311.06  16.034  0.007
53312.03  16.094  0.009
53314.07  16.294  0.007
53315.06  16.376  0.008
53320.04  16.57  0.007
53328.04  16.4  0.009
53330.08  16.357  0.007
53331.03  16.323  0.007
53335.04  16.342  0.007
53337.03  16.434  0.007
53338.05  16.471  0.009
53339.04  16.567  0.008
53340.06  16.649  0.009
53342.02  16.796  0.009
53344.04  16.901  0.01
53346.04  17.03  0.01
53348.04  17.136  0.01
53351.04  17.268  0.015
53352.05  17.307  0.014
