#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|i           4365.99495132969     All      1.4511936752497698         0.6753617034931381         0.2302295805401644        -0.24243990854157307       
Zeropoint     AB|MEGACAMPSF|z           5033.849903732753    All      1.2479657800761206         0.20543077364294504        -0.4290030152777513       -0.3587323842104976        
Zeropoint     AB|MEGACAMPSF|r           3571.537285277836    All      -1.7023943668781936        0.11775591514169292        0.18781623981711792       0.6012642041937563         
Check         All|All|All               All                  All      0.9967650884476968         0.998548392277776          -0.010957194920468982     9.191144168563259e-05      
Lambda        AB|MEGACAMPSF|i           4365.99495132969     All      -0.00044420068813209054    -0.00019024908520563115    -0.0023727670208922875    -2.3165302584945946e-05    
Lambda        AB|MEGACAMPSF|z           5033.849903732753    All      0.00014656580088742303     2.3183919771658764e-05     -8.219638660918859e-05    -4.3857585042743685e-05    
Lambda        AB|MEGACAMPSF|r           3571.537285277836    All      -0.0023727041484880463     4.0940119628374634e-05     -0.0036128728377013723    0.0006249774232414766      
MWEBV         All|All|All               All                  All      -0.2598741379326577        -1.85141423218802          0.008785526581622793      -0.5180249111119479        
Redshift      All|All|All               All                  All      9.234214231993349          1.2979896941441638         5.7112710053184745        -2.330221631961092         
