#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
54991.38  16.975  0.038
54993.39  16.929  0.04
54996.36  16.914  0.029
54998.41  17.038  0.035
55001.36  17.447  0.057
55003.33  18.472  0.213
55007.35  18.473  0.177
55009.32  18.865  0.187
55014.35  18.988  0.219
55026.32  19.616  0.305
55028.23  19.517  0.206
55030.32  19.758  0.294
55032.24  19.671  0.29
55034.22  20.077  0.336
55038.22  19.707  0.254
55046.21  19.584  0.354
55050.19  19.712  0.362
55055.2  19.836  0.304
55063.17  20.126  0.366
