#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
51879.47  17.392  0.149
51880.44  17.093  0.079
51881.43  16.749  0.073
51882.43  16.501  0.09
51887.35  16.034  0.071
51894.42  16.206  0.043
51895.38  16.24  0.04
51896.38  16.253  0.045
51897.39  16.231  0.043
51899.33  16.388  0.043
51900.38  16.416  0.076
51901.36  16.453  0.104
51902.35  16.649  0.032
51903.36  16.676  0.05
51904.33  16.781  0.042
51906.4  16.733  0.052
51908.32  16.808  0.038
51910.32  16.707  0.04
51912.35  16.75  0.037
51914.31  16.769  0.044
51916.3  16.607  0.052
51927.27  16.817  0.063
51929.33  16.899  0.05
51931.32  16.992  0.06
51937.26  17.385  0.058
51939.28  17.492  0.051
51943.23  17.588  0.102
