#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_V
@MAGSYS  Linear_AB11_off
51879.47  17.41  0.069
51880.44  17.28  0.018
51881.43  17.069  0.021
51882.43  16.817  0.033
51887.35  16.207  0.025
51894.42  15.995  0.015
51895.38  16.047  0.019
51896.38  16.08  0.015
51897.39  16.024  0.014
51898.37  16.107  0.069
51899.33  16.136  0.016
51900.38  16.171  0.015
51901.36  16.184  0.048
51902.35  16.245  0.017
51903.36  16.389  0.022
51904.33  16.428  0.022
51906.4  16.546  0.021
51908.32  16.654  0.015
51910.32  16.729  0.019
51912.35  16.818  0.019
51914.31  16.906  0.026
51916.3  16.985  0.038
51927.27  17.722  0.059
51929.33  17.877  0.039
51931.32  17.929  0.052
51937.26  18.077  0.055
51939.28  18.15  0.061
51943.23  18.157  0.08
