#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_4Sh3_Harris_R
@MAGSYS  Linear_AB11_off
51881.41000000015  16.881  0.012
51898.330000000075  15.995  0.007
51901.330000000075  16.163  0.007
51906.31999999983  16.552  0.006
51907.24000000022  16.583  0.007
51929.330000000075  17.261  0.013
51933.330000000075  17.486  0.01
51953.22999999998  18.178  0.017
51959.10999999987  18.378  0.02
51963.25999999978  18.552  0.018
51994.200000000186  19.492  0.11
52022.16000000015  20.451  0.201
