#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           5006.206838018245     All      1.037512512086487          0.17463903013386073        -0.1419804256169575        -0.28740221506910407       
Zeropoint     AB|MEGACAMPSF|i           4336.5968778352435    All      1.8840894083015534         0.7711701221550626         0.4600178476459674         -0.34198594169999785       
Zeropoint     AB|MEGACAMPSF|r           3554.0771140705283    All      -1.9203061955695087        0.053551363215831316       -0.3165235167653349        0.6288253540679117         
Check         All|All|All               All                   All      1.0012957248185321         0.9993605155047547         0.0015139052636750083      -0.0005628027011902459     
Lambda        AB|MEGACAMPSF|z           5006.206838018245     All      0.00016899512747816888     2.186944228926665e-05      -0.00016869480175223594    -5.545175017229921e-05     
Lambda        AB|MEGACAMPSF|i           4336.5968778352435    All      -0.00037046916211808415    -0.00020332605972977523    -0.0021804584360057304     -4.2859838222956395e-05    
Lambda        AB|MEGACAMPSF|r           3554.0771140705283    All      -0.0031411222472321593     7.863906485426184e-06      -0.0018711393714520165     0.0009422280325174785      
MWEBV         All|All|All               All                   All      -0.2960567187989669        -1.8551006378745072        -0.017183410030593753      -0.5085987121334631        
Redshift      All|All|All               All                   All      11.36613273553463          1.438558977007176          2.065522303517084          -3.141562606822676         
