#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           5006.206838018245     All      1.3350819778585676         0.21019656267284859        -0.2926250196353175        -0.3794706980051327        
Zeropoint     AB|MEGACAMPSF|i           4336.5968778352435    All      1.6828446970608026         0.7189896601822454         0.5496453819013425         -0.2894311464358545        
Zeropoint     AB|MEGACAMPSF|r           3554.0771140705283    All      -2.0156675037567084        0.07053843810673754        -0.2343255754223783        0.669089035189114          
Check         All|All|All               All                   All      1.0022591711626618         0.9997246609618315         0.022694786843646675       0.0001871907481267865      
Lambda        AB|MEGACAMPSF|z           5006.206838018245     All      5.91903735807566e-05       1.367171429813289e-05      -0.00015547018924087864    -2.1764845344828694e-05    
Lambda        AB|MEGACAMPSF|i           4336.5968778352435    All      -0.00025693304859316545    -0.0002055116084111473     -0.0022800861372343027     -8.500011746549881e-05     
Lambda        AB|MEGACAMPSF|r           3554.0771140705283    All      -0.003583277552368152      -2.1670642854983975e-05    -0.0028477697942853454     0.001033049657229992       
MWEBV         All|All|All               All                   All      -0.26548844079332135       -1.8525550589275852        0.031271140735111835       -0.5155643230793334        
Redshift      All|All|All               All                   All      11.140765564976476         1.439737434266064          3.043221318149225          -3.024139026099012         
