#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
55911.171149999835  17.183  0.009
55912.20677000005  17.178  0.01
55913.19060999993  17.191  0.01
55914.203699999955  17.206  0.009
55915.11806999985  17.204  0.009
55916.18145000003  17.239  0.008
55917.15729  17.269  0.008
55918.15622999985  17.316  0.006
55922.17261999985  17.605  0.051
55923.12818  17.607  0.012
55924.173810000066  17.688  0.014
55925.11445999984  17.76  0.011
55926.076439999975  17.823  0.008
55927.11673999997  17.896  0.009
55928.134939999785  17.942  0.029
55929.11025999999  17.97  0.009
55931.130489999894  18.047  0.016
55933.10661000013  18.028  0.011
55934.10982999997  18.068  0.014
55935.09526999993  18.051  0.034
55937.108740000054  18.086  0.011
55938.13189999992  18.086  0.011
55939.10911000008  18.101  0.012
55940.11384999985  18.135  0.009
55941.10313999979  18.175  0.011
55942.100730000064  18.187  0.01
55944.03853000002  18.283  0.016
55945.10993999988  18.321  0.012
55948.09383000014  18.503  0.014
55953.172739999834  18.786  0.013
55955.161600000225  18.874  0.012
