#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
55911.18727000011  17.209  0.01
55912.18796999985  17.228  0.009
55913.20946000004  17.237  0.01
55914.219529999886  17.241  0.009
55915.14341000002  17.243  0.007
55916.158809999935  17.288  0.008
55917.16253999993  17.316  0.009
55918.12741000019  17.355  0.009
55922.153500000015  17.53  0.01
55923.11294999998  17.592  0.009
55924.18906999985  17.665  0.013
55925.13268999988  17.738  0.009
55926.09455000004  17.784  0.007
55927.09748  17.851  0.01
55928.16200000001  17.896  0.009
55929.13581999997  17.933  0.011
55931.110049999785  18.083  0.015
55933.12737999996  18.165  0.016
55934.09002  18.19  0.015
55935.11632000003  18.224  0.023
55937.1259300001  18.356  0.016
55938.1496100002  18.404  0.014
55939.12477000011  18.478  0.018
55940.130100000184  18.54  0.02
55941.11841000011  18.574  0.018
55942.11754000001  18.64  0.021
55944.0599799999  18.781  0.027
55945.123900000006  18.822  0.014
55948.079969999846  19.015  0.018
55953.154320000205  19.282  0.021
55955.14563000016  19.38  0.028
