#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
52846.45  17.542  0.039
52848.35  17.505  0.034
52849.44  17.458  0.05
52852.44  17.278  0.024
52853.44  17.238  0.041
52854.4  17.241  0.045
52855.37  17.257  0.033
52857.37  17.272  0.022
52858.38  17.215  0.028
52859.35  17.288  0.025
52860.32  17.339  0.03
52861.37  17.315  0.039
52863.3  17.401  0.075
52866.47  17.592  0.043
52868.37  17.642  0.045
52871.34  17.754  0.048
52876.33  17.994  0.052
52880.37  18.201  0.06
