#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
56879.39929  16.093  0.029
56879.40093  16.084  0.029
56880.31189  16.005  0.03
56880.31385  16.034  0.031
56880.35843  16.001  0.03
56880.36005  15.984  0.03
56882.40598  15.974  0.03
56882.40758  15.96  0.028
56884.41368  15.841  0.029
56884.41527  15.847  0.029
56886.40727  15.881  0.03
56886.40888  15.858  0.03
56888.39839  15.835  0.029
56890.40026  15.929  0.029
56890.40186  15.912  0.03
56894.34741  16.105  0.033
56894.34901  16.078  0.033
56904.25701  16.685  0.03
56904.25896  16.747  0.03
56906.39177  16.788  0.03
56906.39373  16.768  0.031
56908.35356  16.939  0.032
56908.35552  16.95  0.03
56909.38104  16.951  0.031
56909.38299  16.958  0.031
56914.38477  17.298  0.033
56914.38674  17.277  0.032
56921.36991  17.759  0.032
56921.37188  17.712  0.032
56923.71834  17.789  0.041
56923.71992  18.094  0.042
56932.59781  18.103  0.042
56932.60031  18.028  0.044
56940.54393  18.235  0.051
56940.54643  18.205  0.051
56948.51838  18.419  0.041
56948.52089  18.46  0.041
