#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  Krisciunas
@BAND  Bessell12_V
@MAGSYS  Linear_AB11_off
52075.35000000009  15.312  0.008
52075.33999999985  15.289  0.007
52076.299999999814  15.332  0.013
52076.35000000009  15.312  0.015
52077.29000000004  15.365  0.013
52078.299999999814  15.41  0.013
52079.22999999998  15.411  0.01
52082.20999999996  15.556  0.005
52085.20999999996  15.765  0.005
52088.169999999925  15.93  0.006
52091.14999999991  16.103  0.005
52094.310000000056  16.264  0.005
52096.220000000205  16.394  0.033
52097.20999999996  16.435  0.009
52101.220000000205  16.724  0.01
52104.169999999925  16.901  0.006
52106.169999999925  17.029  0.006
52114.35999999987  17.378  0.01
52117.310000000056  17.461  0.012
52122.12000000011  17.634  0.03
52123.10999999987  17.613  0.011
52127.169999999925  17.747  0.038
52130.25999999978  17.763  0.03
52140.220000000205  18.059  0.022
52156.20999999996  18.546  0.04
