#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  Krisciunas
@BAND  Bessell12_I
@MAGSYS  Linear_AB11_off
52075.35000000009  15.47  0.013
52075.33999999985  15.479  0.016
52076.299999999814  15.524  0.022
52076.35000000009  15.582  0.024
52077.29000000004  15.573  0.023
52078.299999999814  15.65  0.023
52079.22999999998  15.757  0.018
52082.20999999996  15.989  0.01
52085.20999999996  16.084  0.033
52088.169999999925  16.041  0.014
52091.14999999991  15.941  0.01
52094.310000000056  15.874  0.015
52096.220000000205  15.809  0.061
52097.20999999996  15.836  0.029
52101.220000000205  15.903  0.017
52104.169999999925  16.085  0.011
52106.169999999925  16.262  0.017
52114.35999999987  16.787  0.027
52117.310000000056  16.903  0.081
52122.12000000011  17.117  0.053
52123.10999999987  17.141  0.02
52127.169999999925  17.309  0.061
52130.25999999978  17.408  0.066
52140.220000000205  17.774  0.046
52156.20999999996  18.361  0.111
