#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  Krisciunas
@BAND  Bessell12_R
@MAGSYS  Linear_AB11_off
52075.35000000009  15.162  0.011
52075.33999999985  15.182  0.016
52076.299999999814  15.196  0.02
52076.35000000009  15.204  0.024
52077.29000000004  15.233  0.02
52078.299999999814  15.3  0.019
52079.22999999998  15.35  0.019
52082.20999999996  15.556  0.008
52085.20999999996  15.739  0.01
52088.169999999925  15.817  0.01
52091.14999999991  15.865  0.008
52094.310000000056  15.929  0.01
52096.220000000205  15.972  0.049
52097.20999999996  16.007  0.015
52101.220000000205  16.232  0.017
52104.169999999925  16.435  0.011
52106.169999999925  16.569  0.011
52114.35999999987  16.995  0.025
52117.310000000056  17.071  0.023
52122.12000000011  17.201  0.047
52123.10999999987  17.255  0.019
52127.169999999925  17.399  0.057
52130.25999999978  17.463  0.044
52140.220000000205  17.794  0.035
52156.20999999996  18.278  0.077
