#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54036.31  16.934  0.007
54038.28  16.741  0.007
54039.27  16.694  0.007
54042.23  16.623  0.009
54048.28  16.795  0.007
54052.27  17.087  0.008
54056.21  17.418  0.008
54060.19  17.731  0.009
54065.22  18.169  0.012
54068.22  18.42  0.016
54069.22  18.481  0.017
54075.2  18.776  0.032
54080.22  18.93  0.023
54084.15  19.033  0.018
54087.17  19.161  0.017
54091.19  19.249  0.022
54096.13  19.396  0.032
54102.14  19.485  0.093
54119.11  19.987  0.028
54127.14  20.228  0.059
