#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
54036.31  16.769  0.007
54038.28  16.59  0.007
54039.27  16.551  0.007
54042.23  16.492  0.007
54048.28  16.748  0.006
54052.27  17.018  0.009
54056.21  17.153  0.006
54060.19  17.293  0.009
54065.22  17.684  0.01
54068.22  17.96  0.011
54069.22  18.044  0.012
54075.2  18.366  0.016
54080.22  18.569  0.016
54084.15  18.734  0.014
54087.17  18.84  0.014
54091.19  18.98  0.018
54096.13  19.151  0.026
54102.14  19.374  0.07
54119.11  19.97  0.026
54123.16  20.106  0.04
