#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54036.31  16.88  0.007
54038.28  16.787  0.009
54039.27  16.808  0.008
54042.23  16.922  0.009
54048.28  17.325  0.009
54052.27  17.567  0.01
54056.21  17.444  0.009
54060.19  17.393  0.01
54065.22  17.577  0.012
54068.22  17.853  0.013
54069.22  17.96  0.012
54075.2  18.331  0.02
54080.22  18.608  0.022
54084.15  18.788  0.019
54087.17  18.935  0.02
54091.19  19.124  0.024
54096.13  19.364  0.036
54119.11  20.247  0.051
54127.14  20.449  0.112
