#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
57514.32911  17.143  0.027
57514.33098  17.144  0.027
57515.4084  17.034  0.028
57515.41025  17.048  0.028
57516.42985  16.992  0.027
57516.43173  16.973  0.027
57518.1852  16.874  0.028
57518.18705  16.832  0.027
57518.4087  16.869  0.027
57518.41057  16.894  0.027
57518.44377  16.876  0.029
57518.44564  16.869  0.028
57519.2197  16.831  0.026
57519.22157  16.834  0.026
57519.25155  16.854  0.025
57519.25341  16.83  0.025
57519.27537  16.859  0.025
57519.27727  16.835  0.025
57519.29943  16.851  0.025
57519.3013  16.843  0.025
57519.33045  16.819  0.025
57519.3386  16.827  0.025
57519.34046  16.833  0.025
57522.33944  16.793  0.03
57522.34129  16.764  0.036
57523.31882  16.743  0.03
57523.33925  16.777  0.032
57523.34109  16.805  0.032
57529.40734  16.599  0.082
57537.40204  17.005  0.034
57537.40389  16.998  0.036
57545.27337  17.453  0.031
57545.27522  17.42  0.03
57555.20667  17.805  0.037
57555.20852  17.877  0.042
57555.2596  17.815  0.037
57555.26146  17.871  0.037
57583.30716  18.85  0.044
57583.30997  18.846  0.042
57597.23906  19.05  0.041
57597.24186  19.082  0.042
57599.30642  19.166  0.043
57599.3092  19.18  0.042
