#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
51405.42  15.751  0.052
51406.42  15.527  0.056
51410.44  15.183  0.04
51411.43  15.159  0.014
51412.42  15.198  0.058
51413.4  15.192  0.088
51415.37  15.217  0.015
51416.35  15.248  0.024
51417.33  15.252  0.033
51423.38  15.659  0.036
51425.44  15.783  0.033
51429.39  16.002  0.049
51431.39  15.928  0.052
51433.36  15.819  0.075
51450.4  16.026  0.048
51456.34  16.387  0.058
51458.28  16.509  0.039
51461.29  16.526  0.045
51464.29  16.753  0.065
51467.27  16.776  0.095
51470.27  16.992  0.065
51478.24  17.233  0.083
