#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_B
@MAGSYS  Linear_AB11_off
51405.42  15.884  0.059
51406.42  15.684  0.034
51409.42  15.16  0.033
51410.44  15.136  0.067
51411.43  15.076  0.033
51412.42  15.082  0.072
51413.4  15.059  0.055
51415.37  15.063  0.064
51416.35  15.004  0.013
51417.33  15.044  0.011
51422.41  15.329  0.045
51423.38  15.358  0.022
51425.44  15.64  0.027
51429.39  16.074  0.017
51431.39  16.256  0.022
51433.36  16.468  0.037
51439.35  17.147  0.046
51450.4  17.735  0.16
51456.34  18.018  0.075
51458.28  18.099  0.06
51461.29  18.093  0.039
51464.29  18.198  0.045
51467.27  18.25  0.079
51470.27  18.236  0.061
51478.24  18.333  0.055
