#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
53268.25  16.53  0.024
53269.17  16.324  0.013
53270.17  16.106  0.01
53271.19  15.928  0.013
53273.16  15.631  0.062
53274.18  15.56  0.021
53275.19  15.521  0.011
53276.2  15.459  0.018
53277.2  15.404  0.012
53278.2  15.398  0.011
53279.15  15.396  0.01
53280.18  15.381  0.01
53281.13  15.374  0.01
53282.18  15.416  0.01
53283.15  15.428  0.01
53288.12  15.646  0.016
53290.12  15.788  0.01
53292.12  15.951  0.01
53294.12  16.075  0.012
53301.1  16.618  0.063
53303.13  16.723  0.042
53308.1  16.982  0.028
53310.09  17.151  0.027
53312.09  17.27  0.033
53316.09  17.421  0.032
53328.09  17.789  0.04
53331.08  17.849  0.135
53334.08  17.847  0.116
53337.08  17.994  0.11
53353.08  18.376  0.245
