#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
54000.34  18.316  0.077
54002.28  17.844  0.029
54004.2  17.483  0.032
54006.22  17.257  0.018
54008.29  17.087  0.02
54016.25  16.84  0.019
54018.21  16.965  0.023
54020.23  17.025  0.017
54022.21  17.132  0.027
54024.18  17.375  0.024
54026.23  17.427  0.021
54028.16  17.628  0.026
54030.17  17.671  0.026
54033.18  17.729  0.048
54036.18  17.7  0.027
54039.14  17.798  0.025
54043.22  17.71  0.033
54046.15  17.865  0.063
