#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
54000.34  18.283  0.132
54002.28  17.82  0.053
54004.2  17.444  0.029
54006.22  17.254  0.031
54008.29  17.25  0.043
54016.25  17.37  0.047
54018.21  17.528  0.081
54020.23  17.552  0.085
54022.21  17.645  0.041
54024.18  17.905  0.047
54026.23  17.958  0.086
54028.16  18.15  0.057
54030.17  18.018  0.058
54033.18  17.989  0.051
54036.18  17.915  0.076
54039.14  17.809  0.056
54043.22  17.765  0.075
54046.15  17.677  0.092
