#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|DECam|DECam_i          4760.30467781082      All      0.5222419200434134        0.43475542515931664        0.39044413114509463       -0.011073501275967021      
Zeropoint     AB|DECam|DECam_z          5578.376963362187     All      1.9089293309031272        0.08823961124466706        -0.13250603704296673      -0.5989716764603735        
Zeropoint     AB|DECam|DECam_r          3918.3490444496783    All      -1.4352013130282644       0.4758168420520903         -0.25877358075818097      0.6109336073343596         
Check         All|All|All               All                   All      0.9959699379182763        0.998811878456074          -0.0008354866560530971    0.0008884295980190471      
Lambda        AB|DECam|DECam_i          4760.30467781082      All      -3.847224051430749e-05    -3.8583181361381845e-05    -0.0005600371373631891    -2.5028022366720287e-05    
Lambda        AB|DECam|DECam_z          5578.376963362187     All      3.064966887647754e-05     -5.483508801648124e-06     -9.299403597581792e-05    -1.5919661435443883e-05    
Lambda        AB|DECam|DECam_r          3918.3490444496783    All      -0.0013727437398427537    0.0003559546749213002      -0.0011411218185228638    0.0005121709203994858      
MWEBV         All|All|All               All                   All      -0.10274558057731586      -2.0564280399641532        0.018134053157803646      -0.6355694117603317        
Redshift      All|All|All               All                   All      2.3858737822264873        -0.0464998700467234        -1.1707130978890594       -0.8445476699296456        
