#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     VEGAHST|ACSWF|F775W       6357.532885131005    All      1.4337806064953147         -0.23660535196512456       -0.1081331551113689       -0.5489251468113019       
Zeropoint     VEGAHST|ACSWF|F606W       4963.585319762936    All      -1.2306462188309633        1.396138699333882          -0.44978718286059605      0.8355583303299491        
Zeropoint     VEGAHST|ACSWF|F850LP      7467.349280377049    All      0.794174269731333          -0.1583940453944166        0.5619352264396072        -0.28520625052232035      
Check         All|All|All               All                  All      0.9973086573956845         1.0011393019743409         0.004014888467642308      0.0014269329963268462     
Lambda        VEGAHST|ACSWF|F775W       6357.532885131005    All      -0.00011952416342796916    -0.00047980927344504887    -0.002268013069750496     -0.0002185677200563185    
Lambda        VEGAHST|ACSWF|F606W       4963.585319762936    All      -0.0008890165788943144     0.0005707734465152871      -0.0023871519164823567    0.00036897401070082043    
Lambda        VEGAHST|ACSWF|F850LP      7467.349280377049    All      3.8521363242037814e-05     9.593753713951703e-05      0.00038194887043855626    3.574696063438483e-05     
MWEBV         All|All|All               All                  All      -0.4563759467410322        -3.2436478324129325        0.05388533639912787       -0.9055014966075636       
Redshift      All|All|All               All                  All      5.335826557654345          0.8355126062735252         7.675650689493127         -1.123371272612463        
