#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4527.269033911732     All      1.3465877466946288         0.4205072125946785         1.7291315010327546        -0.2244916998236035        
Zeropoint     AB|MEGACAMPSF|i           3925.394572893505     All      0.8449209540674505         0.6827211015860257         -2.405639774487911        -0.16018648260139046       
Zeropoint     AB|MEGACAMPSF|r           3214.2734546202755    All      -1.1978429368864765        -0.10594985067626794       0.6627360148179218        0.38524036489910873        
Check         All|All|All               All                   All      0.9936657638756028         0.9972784635044363         -0.013772258637234636     0.0005621824741147696      
Lambda        AB|MEGACAMPSF|z           4527.269033911732     All      -0.00011781022809165484    -3.341789215156903e-05     -0.0002652626650852649    1.565190580566922e-05      
Lambda        AB|MEGACAMPSF|i           3925.394572893505     All      0.0005512790105397861      0.0003873893904357097      -0.0017050216460369205    -0.00012947152625769853    
Lambda        AB|MEGACAMPSF|r           3214.2734546202755    All      -0.0011593736173675542     -5.1004096227749024e-05    0.002069505230853419      0.00045338493086863964     
MWEBV         All|All|All               All                   All      -0.6063497048596265        -1.6370851769037742        0.1866878131117966        -0.32741343376150867       
Redshift      All|All|All               All                   All      4.173130201982088          1.0711764055525208         -4.202300280509785        -1.197937763797853         
