#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
56394.05927  17.721  0.035
56394.06119  17.632  0.035
56396.05947  17.639  0.027
56396.06148  17.643  0.027
56398.06102  17.666  0.057
56402.26694  17.967  0.029
56402.26875  17.929  0.029
56403.27401  18.003  0.029
56403.27591  17.992  0.028
56404.26804  18.074  0.031
56404.27001  18.098  0.032
56414.9983  18.474  0.035
56415.00054  18.494  0.036
56415.29367  18.463  0.036
56415.29591  18.444  0.036
56417.02623  18.596  0.039
56417.02847  18.53  0.037
56417.26763  18.575  0.044
56417.26959  18.58  0.043
56418.2667  18.626  0.042
56418.26848  18.572  0.04
56423.21453  18.877  0.035
56423.21758  18.884  0.035
56427.2141  19.24  0.049
56427.21692  19.225  0.047
56428.22229  19.24  0.043
