#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
56297.22789000021  16.898  0.008
56297.232150000054  16.896  0.007
56298.237040000036  16.862  0.009
56299.247539999895  16.805  0.027
56300.237550000194  16.771  0.012
56301.24237000011  16.736  0.025
56304.26202999987  16.759  0.006
56305.255739999935  16.757  0.009
56306.258530000225  16.77  0.014
56308.246619999874  16.893  0.031
56309.29241999984  16.946  0.021
56310.19103999995  16.969  0.014
56311.22295999993  17.077  0.033
56312.2137699998  17.091  0.026
56315.225310000125  17.347  0.015
56318.18219000008  17.419  0.023
56322.21058000019  17.479  0.015
56324.18596999999  17.559  0.012
56325.23881000001  17.583  0.028
56326.23508000001  17.605  0.022
56327.14600000018  17.644  0.012
56329.19633000018  17.692  0.016
56331.22948000021  17.803  0.036
56336.20359000005  18.108  0.017
56343.20681999996  18.519  0.054
56352.12405999983  18.781  0.043
56360.11537999986  18.972  0.04
56367.06498999987  19.228  0.044
56370.13376000011  19.352  0.086
