#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
56297.23785000015  17.243  0.012
56298.24202999985  17.243  0.016
56299.25205999985  17.288  0.023
56300.24225000013  17.342  0.023
56301.24682  17.386  0.024
56304.26641000016  17.393  0.015
56305.2603000002  17.44  0.017
56306.268579999916  17.516  0.022
56308.25121999998  17.542  0.031
56309.2990199998  17.692  0.035
56310.19547000015  17.717  0.024
56311.227380000055  17.775  0.022
56312.22244999977  17.887  0.021
56315.22968999995  18.09  0.021
56318.18661000021  18.108  0.024
56322.214949999936  17.993  0.028
56324.190729999915  18.171  0.027
56325.243300000206  18.023  0.025
56326.23957999982  17.99  0.021
56327.15040999977  18.083  0.023
56329.20074999984  18.073  0.027
56331.234029999934  18.022  0.035
56336.207950000186  18.2  0.034
56343.2111800001  18.595  0.029
56352.128570000175  19.004  0.049
56360.119839999825  19.39  0.068
56367.07029000018  19.621  0.072
56370.13860999979  19.739  0.063
