#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
55782.49  16.043  0.018
55786.48  15.591  0.13
55802.51  16.619  0.02
55805.53  16.959  0.024
55808.48  17.268  0.021
55813.46  17.738  0.031
55816.33  17.818  0.188
55823.54  18.435  0.105
55826.42  18.486  0.048
55829.45  18.529  0.036
55832.45  18.613  0.042
55835.47  18.665  0.068
55837.54  18.684  0.056
55841.46  18.795  0.063
55844.32  18.91  0.191
55851.4  18.885  0.094
55854.38  18.922  0.064
55857.38  18.974  0.063
55862.39  19.024  0.057
55867.35  19.095  0.081
