#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
56679.37181  11.357  0.062
56679.37129  12.268  0.062
56698.16858  10.672  0.054
56698.16791  10.701  0.054
56698.16825  10.7  0.054
56701.11652  10.854  0.058
56701.11614  10.906  0.058
56701.11688  10.787  0.058
56702.11178  10.869  0.057
56702.09901  10.987  0.057
56702.11143  10.851  0.057
56702.11107  10.851  0.057
56702.09936  10.958  0.057
56702.09865  10.996  0.057
56703.16922  10.952  0.063
56703.16958  11.022  0.063
56703.16886  11.038  0.063
56704.0922  11.086  0.053
56704.09257  11.101  0.053
56704.0929  11.096  0.053
56711.43252  11.476  0.066
56711.432  11.285  0.066
56730.40203  12.319  0.051
56730.40255  12.364  0.051
56740.37624  12.66  0.056
56740.37572  12.667  0.056
56744.25547  12.783  0.053
56744.21721  12.718  0.05
56744.25796  12.807  0.053
56744.21472  12.721  0.05
56770.11644  13.465  0.055
56770.10537  13.461  0.055
56770.10606  13.415  0.055
56790.14266  14.244  0.055
56790.14106  14.26  0.055
56793.16359  14.026  0.049
56793.16266  14.042  0.049
56815.16314  14.536  0.054
56948.44443  16.838  0.05
56948.4474  16.875  0.05
56954.45673  16.966  0.057
56954.45376  17.005  0.056
56962.47034  17.373  0.058
56962.46737  17.381  0.058
56988.36564  17.556  0.058
56988.47498  17.358  0.054
56988.44224  17.386  0.055
56988.36861  17.477  0.057
56988.43926  17.43  0.055
56988.47201  17.365  0.054
56988.40372  17.402  0.054
56988.40669  17.385  0.053
56989.4758  17.39  0.052
56989.47877  17.426  0.056
56991.48611  17.461  0.055
56991.44909  17.464  0.054
56991.48314  17.526  0.057
56991.39213  17.467  0.055
56991.38916  17.515  0.056
56991.45206  17.448  0.056
56992.37591  17.444  0.058
56992.37888  17.497  0.059
