#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
56679.37  11.226  0.017
56680.37  10.921  0.007
56682.33  10.65  0.032
56683.37  10.523  0.032
56684.36  10.378  0.008
56689.39  10.245  0.031
56690.3  10.236  0.028
56700.43  10.732  0.044
56701.3  10.869  0.041
56702.3  10.789  0.037
56703.34  10.84  0.019
56705.33  10.921  0.029
56706.32  10.97  0.033
56708.27  10.972  0.143
56709.34  10.969  0.027
56710.29  11.074  0.041
56711.25  10.984  0.033
56712.26  11.014  0.041
56713.29  11.045  0.042
56714.26  11.068  0.045
56719.36  11.173  0.033
56721.27  11.29  0.038
56723.25  11.431  0.035
56724.25  11.503  0.027
56725.25  11.585  0.049
56727.25  11.588  0.121
56728.22  11.689  0.026
56729.27  11.804  0.041
56730.24  11.691  0.062
56731.27  11.834  0.025
56733.29  11.993  0.043
56735.28  12.025  0.031
56737.25  12.026  0.044
56739.29  12.155  0.036
56741.24  12.215  0.034
56744.32  12.316  0.034
56753.28  12.598  0.033
56755.26  12.665  0.033
56757.25  12.78  0.04
56759.27  12.784  0.174
56761.29  12.862  0.026
56763.28  12.942  0.035
56765.26  12.992  0.035
56767.26  13.134  0.056
56771.2  13.184  0.054
56776.19  13.295  0.03
56803.2  14.259  0.095
56954.55  16.985  0.286
56964.57  17.544  1.282
56984.58  17.794  1.032
57013.59  17.721  0.225
