#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
56679.30812  12.315  0.03
56679.37672  13.051  0.03
56679.37586  12.858  0.03
56679.30934  12.188  0.03
56696.14398  11.661  0.031
56696.145  11.661  0.031
56696.1445  11.651  0.031
56698.13446  11.669  0.032
56698.13549  11.658  0.032
56698.13498  11.645  0.032
56701.17307  11.414  0.039
56701.17414  11.399  0.039
56701.17361  11.419  0.039
56703.50364  11.792  0.045
56703.50417  11.792  0.045
56703.50468  11.944  0.045
56704.23226  12.015  0.03
56704.23277  12.003  0.03
56704.23174  12.015  0.03
56706.15861  11.678  0.062
56706.15967  11.861  0.061
56710.08216  12.304  0.029
56710.08129  12.383  0.029
56711.17089  12.421  0.036
56711.17002  12.457  0.036
56712.45391  12.179  0.032
56712.45303  12.943  0.032
56744.22283  14.046  0.029
56744.26059  14.054  0.029
56744.26354  14.049  0.029
56744.21988  14.05  0.029
56770.1431  14.546  0.029
56770.14467  14.55  0.029
56786.10907  14.837  0.029
56790.22426  15.164  0.029
56820.12556  15.41  0.029
56820.12713  15.373  0.029
56948.45422  17.214  0.029
56948.45054  17.201  0.03
56954.45987  17.309  0.03
56954.46353  17.306  0.03
56962.47348  17.413  0.031
56962.47716  17.4  0.03
56988.47812  17.747  0.033
56988.37546  17.794  0.033
56988.48179  17.736  0.032
56988.40983  17.752  0.035
56988.44539  17.738  0.032
56988.44906  17.749  0.033
56988.41349  17.74  0.032
56988.37172  17.79  0.033
56989.48561  17.792  0.033
56989.48193  17.778  0.032
56991.45891  17.816  0.032
56991.49291  17.808  0.033
56991.39532  17.834  0.035
56991.45525  17.788  0.032
56991.48924  17.79  0.034
56991.39899  17.82  0.033
56992.38202  17.804  0.033
56992.38568  17.848  0.033
