#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
58188.6927  19.714  0.054
58188.69669  19.716  0.052
58194.25556  19.428  0.035
58194.25159  19.397  0.035
58198.01172  19.334  0.041
58198.00775  19.416  0.043
58202.2471  19.443  0.043
58202.25106  19.392  0.046
58206.27497  19.448  0.062
58206.27894  19.573  0.071
58211.23634  20.014  0.182
58211.23237  20.069  0.201
58215.28168  20.155  0.1
58215.27771  20.203  0.097
58219.60107  20.412  0.082
58219.5971  20.524  0.096
58223.20847  20.343  0.062
58223.21245  20.567  0.073
58227.27978  21.0  0.1
58227.2758  20.561  0.081
