#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
53078.32  17.987  0.03
53084.27  16.346  0.014
53086.3  16.106  0.018
53092.27  15.806  0.012
53094.27  15.841  0.015
53096.23  15.841  0.019
53098.27  15.915  0.012
53100.36  16.004  0.022
53102.2  16.131  0.048
53104.21  16.207  0.016
53107.23  16.434  0.027
53109.26  16.542  0.033
53111.24  16.607  0.02
53116.23  16.922  0.021
53119.21  17.06  0.019
53127.23  17.607  0.034
53131.16  17.762  0.044
53135.18  17.924  0.043
53139.19  17.952  0.045
53147.19  18.276  0.047
53151.19  18.46  0.064
53155.19  18.494  0.079
53159.19  18.536  0.091
