#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
56968.4134  14.886  0.036
56968.41463  14.904  0.033
56972.40211  15.129  0.032
56972.40333  15.155  0.033
56981.41734  15.589  0.045
56981.41856  15.603  0.048
56985.12642  15.718  0.031
56985.12766  15.739  0.033
56986.83347  15.805  0.031
56986.83471  15.812  0.032
56989.1636  15.905  0.031
56989.16483  15.901  0.03
56990.83346  15.972  0.031
56990.8347  15.963  0.033
56991.83955  15.983  0.033
56991.83971  15.966  0.036
56991.84077  16.018  0.031
56991.84094  15.979  0.042
56991.85415  16.009  0.03
56991.85454  15.952  0.037
56991.85537  16.001  0.032
56991.85579  15.981  0.039
56991.87029  16.02  0.031
56991.87141  16.017  0.035
56991.87156  16.007  0.032
56991.87268  16.007  0.036
56991.88516  15.992  0.033
56991.8852  15.989  0.039
56991.88639  15.989  0.029
56991.88642  15.955  0.045
56991.90067  15.997  0.033
56991.90193  15.963  0.033
56992.10867  16.026  0.031
56992.10991  16.029  0.034
56995.15337  16.171  0.031
56995.1546  16.164  0.031
56996.14523  16.23  0.036
56996.14652  16.274  0.032
57003.81267  16.618  0.037
57003.81391  16.627  0.037
57007.84096  16.77  0.036
57007.84221  16.772  0.034
57011.78572  16.915  0.034
57011.78696  16.927  0.035
57015.79488  16.997  0.036
57015.79611  17.037  0.039
57019.81826  17.099  0.036
57019.8195  17.048  0.037
57028.44744  17.365  0.042
57028.44867  17.372  0.043
57031.79704  17.425  0.039
57031.79826  17.416  0.038
