#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
54285.44  16.005  0.033
54289.39  15.965  0.036
54291.44  16.042  0.028
54293.47  16.171  0.024
54295.45  16.354  0.028
54297.45  16.529  0.024
54301.48  17.011  0.076
54303.45  17.27  0.042
54306.48  17.73  0.045
54308.39  17.878  0.095
54310.37  18.109  0.158
54312.41  18.375  0.124
54317.39  18.636  0.129
54320.39  18.77  0.102
54323.41  18.84  0.113
54326.38  18.942  0.132
54329.39  19.075  0.178
54332.35  19.08  0.132
54335.36  19.272  0.196
54345.32  19.187  0.228
54348.4  19.363  0.217
54353.4  19.483  0.235
54357.43  19.608  0.198
54360.3  19.539  0.214
54363.44  19.476  0.282
54366.25  19.842  0.431
54375.33  19.593  0.504
54379.3  19.952  0.305
54382.26  19.844  0.181
54388.26  20.001  0.203
