#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54490.14  18.198  0.013
54492.18  18.147  0.013
54493.19  18.136  0.013
54494.2  18.139  0.013
54497.16  18.257  0.015
54499.15  18.34  0.016
54508.21  19.205  0.026
54512.13  19.491  0.039
54517.12  19.873  0.046
54519.11  20.06  0.048
54521.11  20.205  0.058
54523.08  20.267  0.051
54527.08  20.362  0.055
54532.09  20.387  0.061
54541.12  20.743  0.078
54545.05  20.794  0.093
54566.08  21.215  0.105
54570.98  21.266  0.146
54531.05  20.652  0.039
54538.06  20.772  0.067
54539.15  20.727  0.055
54540.02  20.827  0.079
