#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54582.36  14.578  0.005
54583.36  14.655  0.004
54587.32  14.926  0.005
54589.32  15.066  0.005
54591.31  15.209  0.005
54592.38  15.286  0.006
54595.35  15.531  0.006
54597.3  15.724  0.005
54606.27  16.34  0.009
54616.23  16.663  0.012
54618.23  16.728  0.017
54624.31  16.906  0.008
54628.28  17.012  0.014
54630.28  17.077  0.01
54644.2  17.436  0.011
54646.22  17.453  0.017
54648.27  17.532  0.01
54650.3  17.562  0.019
54651.28  17.61  0.012
54653.26  17.634  0.012
54654.36  17.681  0.011
