#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54582.36  15.368  0.005
54583.36  15.428  0.005
54587.32  15.451  0.005
54589.32  15.395  0.007
54591.31  15.318  0.005
54592.38  15.311  0.007
54595.35  15.285  0.005
54597.3  15.396  0.005
54606.27  16.128  0.009
54616.23  16.609  0.008
54618.23  16.712  0.015
54624.31  16.943  0.009
54628.28  17.085  0.01
54630.28  17.198  0.012
54644.2  17.695  0.012
54646.22  17.746  0.015
54648.27  17.839  0.015
54650.3  17.863  0.019
54651.28  17.929  0.021
54653.26  18.006  0.016
54654.36  17.994  0.014
