#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
54582.36  16.052  0.008
54583.36  16.212  0.008
54587.32  16.813  0.012
54589.32  17.136  0.015
54591.31  17.423  0.018
54592.38  17.53  0.014
54595.35  17.796  0.014
54597.3  17.967  0.017
54606.27  18.393  0.04
54616.23  18.768  0.039
54618.23  18.809  0.049
54624.31  18.972  0.023
54628.28  19.054  0.036
54630.28  19.116  0.035
54644.2  19.509  0.048
54646.22  19.464  0.064
54648.27  19.5  0.057
54650.3  19.593  0.057
54651.28  19.645  0.054
54653.26  19.593  0.06
54654.36  19.611  0.061
