#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
57833.31284  15.998  0.032
57833.31678  15.976  0.031
57840.20471  14.895  0.032
57840.20866  14.903  0.034
57844.27407  14.807  0.031
57844.27806  14.821  0.033
57849.26787  14.95  0.029
57849.27185  14.963  0.031
57850.167  15.001  0.031
57850.17096  15.001  0.031
57860.23657  15.769  0.032
57860.24053  15.764  0.031
57866.19131  16.314  0.079
57866.19526  16.298  0.079
57871.20541  16.817  0.03
57871.20946  16.822  0.031
57875.19817  17.109  0.033
57875.20213  17.125  0.033
57887.13577  17.58  0.031
57887.13973  17.548  0.031
57893.12918  17.685  0.032
57893.13314  17.696  0.034
