#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N1_I
@MAGSYS  Linear_AB11_off
54316.35  18.461  0.039
54317.35  18.519  0.075
54323.37  18.588  0.12
54324.32  18.705  0.084
54332.27  19.522  0.18
54333.28  19.396  0.129
54336.27  19.821  0.21
